,kernel,dimension,n_iters,calibrated,statistic,sample
8980,matern52,100,22,none,-7.800732341064029,686
8981,matern52,100,23,weightedmean,-7.633068164069765,686
8982,matern52,100,24,gpkern,2.34776693156704,686
8983,matern52,100,24,noise,1.8431670787146537,686
8984,matern52,100,24,spectrum,1.8096747198104892,686
8985,matern52,100,22,none,-6.893036926033922,687
8986,matern52,100,23,weightedmean,-7.122488529796124,687
8987,matern52,100,24,gpkern,2.469430284685127,687
8988,matern52,100,24,noise,0.5641330176618093,687
8989,matern52,100,24,spectrum,0.5316207147682142,687
8990,matern52,100,22,none,-7.758776225170422,688
8991,matern52,100,23,weightedmean,-7.0701299113491345,688
8992,matern52,100,23,gpkern,0.5970751666196854,688
8993,matern52,100,23,noise,1.5333230659940744,688
8994,matern52,100,23,spectrum,1.4858074615631156,688
8995,matern52,100,23,none,-8.05144421151076,689
8996,matern52,100,23,weightedmean,-7.478052118028149,689
8997,matern52,100,23,gpkern,2.9809930756980427,689
8998,matern52,100,23,noise,1.1437304437082387,689
8999,matern52,100,23,spectrum,1.111261092264765,689
9000,matern52,100,23,none,-8.52844342064477,690
9001,matern52,100,23,weightedmean,-7.9151615908673865,690
9002,matern52,100,21,gpkern,-9.33112800119852,690
9003,matern52,100,24,noise,1.4862535977783087,690
9004,matern52,100,24,spectrum,1.460737182914308,690
9005,matern52,100,24,none,-8.133048866272663,691
9006,matern52,100,24,weightedmean,-7.557168748417932,691
9007,matern52,100,25,gpkern,-12.944881616349079,691
9008,matern52,100,25,noise,-12.944881616349079,691
9009,matern52,100,25,spectrum,-12.944881616349079,691
9010,matern52,100,22,none,-7.425790959428275,692
9011,matern52,100,23,weightedmean,-7.384097685854821,692
9012,matern52,100,24,gpkern,3.404092029103504,692
9013,matern52,100,24,noise,1.425012964639187,692
9014,matern52,100,24,spectrum,1.383813125664581,692
9015,matern52,100,23,none,-7.823101351037565,693
9016,matern52,100,24,weightedmean,-7.279125008983092,693
9017,matern52,100,24,gpkern,2.720877535867899,693
9018,matern52,100,24,noise,1.501580602821361,693
9019,matern52,100,24,spectrum,1.4679511560198897,693
9020,matern52,100,22,none,-8.211733612280018,694
9021,matern52,100,23,weightedmean,-7.666443086568698,694
9022,matern52,100,5,gpkern,-20.774550353167786,694
9023,matern52,100,23,noise,0.9638763814943383,694
9024,matern52,100,23,spectrum,0.9330019110530241,694
9025,matern52,100,23,none,-8.001731203872717,695
9026,matern52,100,23,weightedmean,-7.379867634641485,695
9027,matern52,100,24,gpkern,2.096476946960513,695
9028,matern52,100,24,noise,0.7784699599947889,695
9029,matern52,100,24,spectrum,0.7463073180459832,695
9030,matern52,100,20,none,-6.5015963460475055,696
9031,matern52,100,20,weightedmean,-5.9546878875871325,696
9032,matern52,100,20,gpkern,3.7243558649986013,696
9033,matern52,100,20,noise,2.7096713164732935,696
9034,matern52,100,20,spectrum,2.6273417777301384,696
9035,matern52,100,22,none,-7.903212893447742,697
9036,matern52,100,22,weightedmean,-7.262083749424372,697
9037,matern52,100,23,gpkern,-14.295810206065612,697
9038,matern52,100,23,noise,-14.295810206065612,697
9039,matern52,100,23,spectrum,-14.295810206065612,697
9040,matern52,100,23,none,-7.765184214585284,698
9041,matern52,100,23,weightedmean,-7.146691593685459,698
9042,matern52,100,23,gpkern,-0.6058205937104275,698
9043,matern52,100,23,noise,1.4732398545947378,698
9044,matern52,100,23,spectrum,1.4334446958629037,698
9045,matern52,100,23,none,-7.892421314866268,699
9046,matern52,100,23,weightedmean,-7.288539320292974,699
9047,matern52,100,23,gpkern,4.168930430721314,699
9048,matern52,100,23,noise,1.2961317075801995,699
9049,matern52,100,23,spectrum,1.2562746374100144,699
9050,matern52,100,22,none,-8.07426131820087,700
9051,matern52,100,22,weightedmean,-7.4791839673012515,700
9052,matern52,100,23,gpkern,-2.209753544812512,700
9053,matern52,100,23,noise,1.2453398514388727,700
9054,matern52,100,23,spectrum,1.2057801260451653,700
9055,matern52,100,23,none,-7.852356958175539,701
9056,matern52,100,23,weightedmean,-7.239758680146485,701
9057,matern52,100,14,gpkern,-12.048942057626675,701
9058,matern52,100,24,noise,1.3348510178231985,701
9059,matern52,100,24,spectrum,1.3018574842747088,701
9060,matern52,100,22,none,-7.838283727830177,702
9061,matern52,100,22,weightedmean,-7.264264769398471,702
9062,matern52,100,22,gpkern,-2.935981270679331,702
9063,matern52,100,22,noise,1.3891337288068601,702
9064,matern52,100,22,spectrum,1.3340108406348408,702
9065,matern52,100,20,none,-6.729582240928188,703
9066,matern52,100,21,weightedmean,-7.041461290676183,703
9067,matern52,100,22,gpkern,2.6831800341587737,703
9068,matern52,100,22,noise,1.0659628576674254,703
9069,matern52,100,22,spectrum,1.024275479588416,703
9070,matern52,100,22,none,-7.817082618972481,704
9071,matern52,100,23,weightedmean,-7.273765249452785,704
9072,matern52,100,23,gpkern,1.2799550727161828,704
9073,matern52,100,23,noise,1.3397432235296947,704
9074,matern52,100,23,spectrum,1.301730698039642,704
9075,matern52,100,22,none,-8.196280528083975,705
9076,matern52,100,22,weightedmean,-7.552683238268636,705
9077,matern52,100,22,gpkern,3.5868364740102674,705
9078,matern52,100,22,noise,1.0628527047212022,705
9079,matern52,100,22,spectrum,1.003445981101616,705
9080,matern52,100,22,none,-7.882402350410892,706
9081,matern52,100,23,weightedmean,-7.434910788712681,706
9082,matern52,100,22,gpkern,-8.145048395175772,706
9083,matern52,100,23,noise,1.2063002257722943,706
9084,matern52,100,23,spectrum,1.1630414712275599,706
9085,matern52,100,23,none,-8.260377454940746,707
9086,matern52,100,23,weightedmean,-7.7133013521244695,707
9087,matern52,100,24,gpkern,-13.803719546829859,707
9088,matern52,100,24,noise,-13.803719546829859,707
9089,matern52,100,24,spectrum,-13.803719546829859,707
9090,matern52,100,23,none,-7.7414470039900225,708
9091,matern52,100,23,weightedmean,-7.131350601551657,708
9092,matern52,100,24,gpkern,2.370945557497854,708
9093,matern52,100,24,noise,1.4452450996624293,708
9094,matern52,100,24,spectrum,1.4231467816606167,708
9095,matern52,100,22,none,-8.083606002588583,709
9096,matern52,100,23,weightedmean,-7.829695172400034,709
9097,matern52,100,23,gpkern,1.7230251493282567,709
9098,matern52,100,23,noise,0.8010480424196855,709
9099,matern52,100,23,spectrum,0.7580883378724281,709
9100,matern52,100,23,none,-8.606386367895382,710
9101,matern52,100,23,weightedmean,-7.691437118697571,710
9102,matern52,100,23,gpkern,3.4786564780160196,710
9103,matern52,100,23,noise,1.0206687891248563,710
9104,matern52,100,23,spectrum,0.9737667131000403,710
9105,matern52,100,22,none,-8.208310736835983,711
9106,matern52,100,22,weightedmean,-7.6181499183704595,711
9107,matern52,100,22,gpkern,2.8921858962597398,711
9108,matern52,100,22,noise,0.9499499764297585,711
9109,matern52,100,22,spectrum,0.9120241602136323,711
9110,matern52,100,23,none,-8.25310996527989,712
9111,matern52,100,23,weightedmean,-7.575469908038642,712
9112,matern52,100,23,gpkern,3.5673253165070125,712
9113,matern52,100,23,noise,0.9509646093517143,712
9114,matern52,100,23,spectrum,0.9116170624311701,712
9115,matern52,100,23,none,-7.9784847629206315,713
9116,matern52,100,23,weightedmean,-7.324237282511589,713
9117,matern52,100,23,gpkern,0.7022681025200455,713
9118,matern52,100,23,noise,1.305683290442122,713
9119,matern52,100,23,spectrum,1.270877492798073,713
9120,matern52,100,23,none,-7.999847879851499,714
9121,matern52,100,23,weightedmean,-7.331416386250574,714
9122,matern52,100,23,gpkern,2.794097861809235,714
9123,matern52,100,23,noise,1.2426337443415947,714
9124,matern52,100,23,spectrum,1.2107871298272,714
9125,matern52,100,22,none,-6.786453679530484,715
9126,matern52,100,22,weightedmean,-6.1645944322159965,715
9127,matern52,100,24,gpkern,3.4639573338736875,715
9128,matern52,100,24,noise,2.843803838371139,715
9129,matern52,100,24,spectrum,2.811818190278401,715
9130,matern52,100,21,none,-7.703878206311135,716
9131,matern52,100,22,weightedmean,-7.139908492798819,716
9132,matern52,100,22,gpkern,-3.409256579366994,716
9133,matern52,100,22,noise,1.4372815180232472,716
9134,matern52,100,22,spectrum,1.390568608313365,716
9135,matern52,100,24,none,-8.226828189683257,717
9136,matern52,100,24,weightedmean,-7.649636497650661,717
9137,matern52,100,24,gpkern,1.272813269476107,717
9138,matern52,100,24,noise,0.9314089139725299,717
9139,matern52,100,24,spectrum,0.9002001017203587,717
9140,matern52,100,23,none,-7.697438378379332,718
9141,matern52,100,23,weightedmean,-7.142240041521682,718
9142,matern52,100,24,gpkern,0.7102564892361034,718
9143,matern52,100,24,noise,-0.9407022961662825,718
9144,matern52,100,24,spectrum,-0.9796376115058809,718
9145,matern52,100,21,none,-7.2101814695380915,719
9146,matern52,100,21,weightedmean,-6.569803745333034,719
9147,matern52,100,21,gpkern,0.9167834750600166,719
9148,matern52,100,21,noise,2.0385519538743155,719
9149,matern52,100,21,spectrum,1.9739665057744145,719
9150,matern52,100,23,none,-8.905910659512637,720
9151,matern52,100,23,weightedmean,-8.365110709890663,720
9152,matern52,100,23,gpkern,2.265049064692513,720
9153,matern52,100,23,noise,0.17778160042055102,720
9154,matern52,100,23,spectrum,0.14083953776590885,720
9155,matern52,100,23,none,-8.33077792178171,721
9156,matern52,100,23,weightedmean,-7.722379306259191,721
9157,matern52,100,23,gpkern,2.687830235715348,721
9158,matern52,100,23,noise,0.9603113516413888,721
9159,matern52,100,23,spectrum,0.9208380713741251,721
9160,matern52,100,21,none,-7.264471151352955,722
9161,matern52,100,21,weightedmean,-6.730420505981119,722
9162,matern52,100,21,gpkern,3.6373264636394693,722
9163,matern52,100,21,noise,1.9300705831557907,722
9164,matern52,100,21,spectrum,1.8565671522667406,722
9165,matern52,100,22,none,-7.846459404669361,723
9166,matern52,100,22,weightedmean,-7.274713480626565,723
9167,matern52,100,22,gpkern,0.6446538304430551,723
9168,matern52,100,22,noise,1.359908920455268,723
9169,matern52,100,22,spectrum,1.2962893834787736,723
9170,matern52,100,22,none,-7.591344075572933,724
9171,matern52,100,23,weightedmean,-8.497330109918291,724
9172,matern52,100,23,gpkern,-7.761236916592595,724
9173,matern52,100,23,noise,0.04266528598122843,724
9174,matern52,100,23,spectrum,-0.006472254802055488,724
9175,matern52,100,22,none,-8.024992517878694,725
9176,matern52,100,23,weightedmean,-7.372937539433259,725
9177,matern52,100,23,gpkern,1.4899055809557011,725
9178,matern52,100,23,noise,1.3070400236162771,725
9179,matern52,100,23,spectrum,1.2646541534071065,725
9180,matern52,100,22,none,-8.270709233628882,726
9181,matern52,100,23,weightedmean,-7.34503979595966,726
9182,matern52,100,23,gpkern,2.4110452549076298,726
9183,matern52,100,23,noise,1.3500568110249094,726
9184,matern52,100,23,spectrum,1.297813093826878,726
9185,matern52,100,22,none,-7.811305250004089,727
9186,matern52,100,23,weightedmean,-7.486898585435105,727
9187,matern52,100,23,gpkern,0.624195516323248,727
9188,matern52,100,23,noise,1.1262972631136883,727
9189,matern52,100,23,spectrum,1.0830752056224502,727
9190,matern52,100,23,none,-7.842849276797505,728
9191,matern52,100,23,weightedmean,-7.233071394370615,728
9192,matern52,100,23,gpkern,1.0538179556631269,728
9193,matern52,100,23,noise,1.3333464045082677,728
9194,matern52,100,23,spectrum,1.284372958728396,728
9195,matern52,100,23,none,-8.012381107206629,729
9196,matern52,100,23,weightedmean,-7.447534609230971,729
9197,matern52,100,23,gpkern,2.0738258875622737,729
9198,matern52,100,23,noise,1.150279409714107,729
9199,matern52,100,23,spectrum,1.1069994947345194,729
9200,matern52,100,23,none,-8.103613442261405,730
9201,matern52,100,23,weightedmean,-7.469337161573431,730
9202,matern52,100,23,gpkern,2.2063107424792774,730
9203,matern52,100,23,noise,1.1251797778692312,730
9204,matern52,100,23,spectrum,1.0880869636558042,730
9205,matern52,100,22,none,-7.720566070016112,731
9206,matern52,100,23,weightedmean,-7.122359491010096,731
9207,matern52,100,23,gpkern,2.9889603593071197,731
9208,matern52,100,23,noise,1.5125746022382285,731
9209,matern52,100,23,spectrum,1.4729469974055138,731
9210,matern52,100,22,none,-7.523725520398087,732
9211,matern52,100,22,weightedmean,-6.92669019162859,732
9212,matern52,100,22,gpkern,0.7181059305998496,732
9213,matern52,100,22,noise,1.6425343005302704,732
9214,matern52,100,22,spectrum,1.5917627834837553,732
9215,matern52,100,22,none,-7.9572193666517075,733
9216,matern52,100,22,weightedmean,-7.4002160725970425,733
9217,matern52,100,23,gpkern,-15.216760219029332,733
9218,matern52,100,23,noise,-15.216760219029332,733
9219,matern52,100,23,spectrum,-15.216760219029332,733
9220,matern52,100,22,none,-6.997207058802676,734
9221,matern52,100,24,weightedmean,-13.004612891294988,734
9222,matern52,100,24,gpkern,-13.004612891294988,734
9223,matern52,100,24,noise,-13.004612891294988,734
9224,matern52,100,24,spectrum,-13.004612891294988,734
9225,matern52,100,21,none,-7.485076091874603,735
9226,matern52,100,21,weightedmean,-6.944002203071571,735
9227,matern52,100,21,gpkern,1.656953433118653,735
9228,matern52,100,21,noise,1.7258685776650646,735
9229,matern52,100,21,spectrum,1.653462932522916,735
9230,matern52,100,23,none,-7.920166438368458,736
9231,matern52,100,24,weightedmean,-7.79497471468673,736
9232,matern52,100,24,gpkern,-1.3000120884333812,736
9233,matern52,100,24,noise,0.9998506922552237,736
9234,matern52,100,24,spectrum,0.9667816579757109,736
9235,matern52,100,22,none,-7.905524812910343,737
9236,matern52,100,22,weightedmean,-7.306910163375576,737
9237,matern52,100,23,gpkern,2.8152802874542147,737
9238,matern52,100,23,noise,0.4193361591677398,737
9239,matern52,100,23,spectrum,0.38587867258046593,737
9240,matern52,100,22,none,-7.757810513104349,738
9241,matern52,100,22,weightedmean,-7.11229066237015,738
9242,matern52,100,23,gpkern,1.911587971402729,738
9243,matern52,100,23,noise,0.1703761819292957,738
9244,matern52,100,23,spectrum,0.12706875228071413,738
9245,matern52,100,23,none,-7.950395034867196,739
9246,matern52,100,24,weightedmean,-7.665708029694142,739
9247,matern52,100,24,gpkern,1.5335201922021273,739
9248,matern52,100,24,noise,0.9647388868274351,739
9249,matern52,100,24,spectrum,0.9311457488907666,739
9250,matern52,100,20,none,-6.49813563472026,740
9251,matern52,100,20,weightedmean,-5.926966407501427,740
9252,matern52,100,20,gpkern,4.424024632250632,740
9253,matern52,100,20,noise,2.712634452988624,740
9254,matern52,100,20,spectrum,2.6322308772361436,740
9255,matern52,100,23,none,-8.71579646554314,741
9256,matern52,100,23,weightedmean,-8.11600137337957,741
9257,matern52,100,23,gpkern,-2.1208483509282297,741
9258,matern52,100,23,noise,0.44713460484749223,741
9259,matern52,100,23,spectrum,0.41070307431456143,741
9260,matern52,100,23,none,-8.810396484941439,742
9261,matern52,100,23,weightedmean,-7.713218406037716,742
9262,matern52,100,23,gpkern,3.4353182119827568,742
9263,matern52,100,23,noise,1.1126826425591472,742
9264,matern52,100,23,spectrum,1.0808853255001871,742
9265,matern52,100,23,none,-7.62178727624546,743
9266,matern52,100,23,weightedmean,-7.027720649780354,743
9267,matern52,100,23,gpkern,-0.5510163462332214,743
9268,matern52,100,23,noise,1.5756834596229419,743
9269,matern52,100,23,spectrum,1.523991234591533,743
9270,matern52,100,23,none,-8.115939507595467,744
9271,matern52,100,23,weightedmean,-7.50369133395539,744
9272,matern52,100,24,gpkern,-13.879260029151112,744
9273,matern52,100,24,noise,-13.879260029151112,744
9274,matern52,100,24,spectrum,-13.879260029151112,744
9275,matern52,100,23,none,-8.175276094965842,745
9276,matern52,100,23,weightedmean,-7.559380010341002,745
9277,matern52,100,24,gpkern,2.396405281293483,745
9278,matern52,100,24,noise,0.8900634089976407,745
9279,matern52,100,24,spectrum,0.8706610957315752,745
9280,matern52,100,23,none,-7.796800541707642,746
9281,matern52,100,23,weightedmean,-7.171535584171286,746
9282,matern52,100,23,gpkern,2.570655056428701,746
9283,matern52,100,23,noise,1.41526513349198,746
9284,matern52,100,23,spectrum,1.3644430860985377,746
9285,matern52,100,23,none,-7.689161915073863,747
9286,matern52,100,23,weightedmean,-7.070911641842616,747
9287,matern52,100,23,gpkern,2.635259617382329,747
9288,matern52,100,23,noise,1.5106210057436829,747
9289,matern52,100,23,spectrum,1.4700834364926925,747
9290,matern52,100,22,none,-7.74635137831168,748
9291,matern52,100,22,weightedmean,-7.1324447998495115,748
9292,matern52,100,22,gpkern,1.7525927037640616,748
9293,matern52,100,22,noise,1.4757443332237237,748
9294,matern52,100,22,spectrum,1.4300484544661827,748
9295,matern52,100,22,none,-7.623096763478113,749
9296,matern52,100,23,weightedmean,-7.960814221149829,749
9297,matern52,100,23,gpkern,1.502640322214473,749
9298,matern52,100,23,noise,0.3552874612558017,749
9299,matern52,100,23,spectrum,0.3101436011166516,749
9300,matern52,100,21,none,-7.3732857008810555,750
9301,matern52,100,21,weightedmean,-6.785552481714284,750
9302,matern52,100,21,gpkern,1.1331043350016323,750
9303,matern52,100,21,noise,1.839096705597066,750
9304,matern52,100,21,spectrum,1.766802974177582,750
9305,matern52,100,22,none,-7.759638359918221,751
9306,matern52,100,23,weightedmean,-7.563858819984771,751
9307,matern52,100,24,gpkern,3.607616165467353,751
9308,matern52,100,24,noise,1.908485441010888,751
9309,matern52,100,24,spectrum,1.8754910851378077,751
9310,matern52,100,22,none,-7.820166351847384,752
9311,matern52,100,22,weightedmean,-7.231111626507683,752
9312,matern52,100,23,gpkern,0.591690591286798,752
